sample,embryo,frame,parent,child1,child2,arm,old_eligible,old_reason,mutual_nn,divergence,symmetry,DeepCenter,old_selected,new_eligible,new_reason,old_selection_reason,frame_cap,global_cap,new_selected,classifier_score,held_out_model,context_complete,abstain,old_rank,new_rank,direct_filter_change,rank_change,selected_change,annotation,scope
6bba_07e24132,6bba,82,30587,30989,30976,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.9970155038038577,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,82,30587,30989,30976,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.9970155038038577,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,83,30840,31210,31232,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.9530233006117641,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,83,30840,31210,31232,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.9530233006117641,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,90,33150,33498,33496,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.9956719215953808,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_07e24132,6bba,90,33150,33498,33496,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,108,True,0.9956719215953808,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_085bf656,6bba,1,262,408,407,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,30,True,0.9988743391539054,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_085bf656,6bba,1,262,408,407,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,30,True,0.9988743391539054,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_085bf656,6bba,10,1400,1527,1529,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,30,True,0.9815862066934318,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_085bf656,6bba,10,1400,1527,1529,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,30,True,0.9815862066934318,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_085bf656,6bba,43,5101,5195,5194,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,30,True,0.9998346718009093,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_085bf656,6bba,43,5101,5195,5194,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,30,True,0.9998346718009093,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_085bf656,6bba,52,5955,6039,6031,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,30,True,0.9999267753072555,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_085bf656,6bba,52,5955,6039,6031,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,1,30,True,0.9999267753072555,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,0,354,725,719,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9997486715143241,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,0,354,725,719,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9997486715143241,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,3,1252,1599,1627,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,110,False,0.920305807263638,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,3,1252,1599,1627,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.920305807263638,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,8,3176,3547,3502,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9972780422649046,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,8,3176,3547,3502,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9972780422649046,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,13,5078,5418,5428,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9975428703864373,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,13,5078,5418,5428,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9975428703864373,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,21,7785,8135,8106,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.993861059937103,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,21,7785,8135,8106,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.993861059937103,6bba,True,False,0,1,False,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,21,7827,8159,8179,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9994105735920836,6bba,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,21,7827,8159,8179,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9994105735920836,6bba,True,False,1,0,False,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,22,8138,8477,8451,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9999592471373207,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,22,8138,8477,8451,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9999592471373207,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,24,8854,9173,9172,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,110,False,0.00022517484759013954,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,24,8854,9173,9172,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.00022517484759013954,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,27,9732,10050,10040,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9778255928203069,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,27,9732,10050,10040,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9778255928203069,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,29,10351,10673,10702,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9666995829378376,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,29,10351,10673,10702,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9666995829378376,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,37,12852,13159,13167,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,110,False,0.27974613925774133,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,37,12852,13159,13167,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.27974613925774133,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,38,13027,13376,13377,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,110,False,0.2766722291174251,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,38,13027,13376,13377,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.2766722291174251,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,38,13118,13363,13448,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,False,False,LEARNED_FILTER,FRAME_CAP,2,110,False,3.345377908269303e-08,6bba,True,False,2,,True,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,38,13118,13363,13448,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,False,True,FRAME_CAP,FRAME_CAP,2,110,False,3.345377908269303e-08,6bba,True,False,2,2,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,38,13131,13392,13448,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,110,False,7.080692558198627e-08,6bba,True,False,1,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,38,13131,13392,13448,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,7.080692558198627e-08,6bba,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,39,13507,13763,13804,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,110,False,0.9412183762078465,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,39,13507,13763,13804,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9412183762078465,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,45,15239,15528,15589,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9714246594762475,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,45,15239,15528,15589,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9714246594762475,6bba,True,False,0,1,False,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,45,15321,15655,15621,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9944623115087381,6bba,True,False,1,1,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,45,15321,15655,15621,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9944623115087381,6bba,True,False,1,0,False,True,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,46,15674,15989,15990,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,False,LEARNED_FILTER,SELECTED,2,110,False,0.9423154887849874,6bba,True,False,0,,True,True,True,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,46,15674,15989,15990,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9423154887849874,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,54,18143,18462,18463,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9998787558971818,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,54,18143,18462,18463,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9998787558971818,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,67,22325,22643,22653,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9999853857688775,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,67,22325,22643,22653,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9999853857688775,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,71,23670,23982,23981,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9932731984155333,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,71,23670,23982,23981,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9932731984155333,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,72,23911,24198,24238,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9708907588218687,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,72,23911,24198,24238,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9708907588218687,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,85,27988,28270,28303,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9976650361121702,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,85,27988,28270,28303,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9976650361121702,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,92,30051,30361,30305,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9999776467726208,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,92,30051,30361,30305,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9999776467726208,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,93,30457,30741,30768,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.999997747582667,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,93,30457,30741,30768,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.999997747582667,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,95,31013,31339,31309,G1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9999002956116753,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
6bba_09961292,6bba,95,31013,31339,31309,R1,True,all original eligibility rules and DeepCenter passed,True,True,True,True,True,True,SELECTED,SELECTED,2,110,True,0.9999002956116753,6bba,True,False,0,0,False,False,False,see event_attribution.json and safe_event_attribution.json; unassessed forks remain UNKNOWN,same eligible snapshot; subsequent short-track/smoothing effects reported separately
